variable,label_sample,n_releases,n_missing,pct_coverage,first_year,last_year,present_in,missing_in
C38_LOOKW,C38-Did Look For Work Anytime During the Past Week?,10,87,10.3,2005,2012,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT","2005-01JAN, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
C41_FLWRK,C41-Was This His First Time to Look For Work?,10,87,10.3,2005,2012,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT","2005-01JAN, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
C42_WYNOT,C42-Why Did He not Look for Work?,10,87,10.3,2005,2012,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT","2005-01JAN, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
C10_CONWR,C10-Contract/Overseas Worker Indicator,10,87,10.3,2005,2012,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT","2005-01JAN, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC101_LNO,C101-Line Number,9,88,9.3,2005,2012,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2012-07JUL, 2012-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
C04_LNO,C04-Line Number (Previous Survey the HH was Sampled),8,89,8.2,2005,2012,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2012-01JAN, 2012-04APR","2005-01JAN, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CMBSTUD,HH Member - Studying,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CINTVW,Interview Status,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CNEWENT,New Entrants,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CMBOTHR,HH Member - Others,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CMBOUT,HH Member Moved Out,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CNEWMEM,HH New Member,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CTHHHU,Number of HH for the Housing Unit,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CRLNO,Line Number of Respondent,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CVUEMP,Visibly UnderEmployed,7,90,7.2,2005,2006,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT","2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
